latency,throughput,packet_loss,jitter,server_response_time,drift
0.203,24029.4125,0,0.02,0.4449999999999999,4
0.198,20983.0125,0,0.038,0.259,4
0.168,18237.105,0,0.051,0.326,4
0.192,19980.3225,0,0.032,0.314,4
0.249,22473.4025,0,0.008,0.273,4
0.194,22078.735,0,0.047,0.253,4
0.177,20597.17,0,0.019,0.283,4
0.221,24801.68,0,0.054,0.266,4
0.141,21931.01,0,0.103,0.531,4
0.187,19723.2,0,0.001,0.272,4
0.202,22341.0625,0,0.052,0.458,4
0.21,23497.37,0,0.002,0.283,4
0.223,19630.2075,0,0.026,0.275,4
0.167,23140.9525,0,0.016,0.325,4
0.139,24923.135,0,0.054,0.251,4
0.235,21281.3125,0,0.007,0.318,4
0.165,23555.585,0,0.05,0.441,4
0.239,21792.4575,0,0.013,0.282,4
0.242,21216.955,0,0.008,0.311,4
0.2,23161.4625,0,0.02,0.266,4
0.294,20690.525,0,0.028,0.3409999999999999,4
0.254,23118.69,0,0.025,0.258,4
0.206,20021.13,0,0.011,0.262,4
0.229,21927.4175,0,0.005,0.261,4
0.361,1.05,0,0.06,0.871,0
0.2,1.05,0,0.021,0.203,0
0.316,1.05,0,0.151,0.29,0
0.262,1.05,0,0.132,0.714,0
0.517,1.05,0,0.193,0.842,0
0.562,1.05,0,0.102,0.21,0
0.372,1.05,0,0.054,0.24,0
0.398,1.05,0,0.022,0.178,0
0.182,1.05,0,0.017,0.263,0
0.374,1.05,0,0.047,0.281,0
0.359,1.05,0,0.122,0.2799999999999999,0
0.391,1.05,0,0.124,0.406,0
0.443,1.05,0,0.179,0.737,0
0.379,1.05,0,0.263,0.637,0
0.182,1.05,0,0.022,0.716,0
0.287,1.05,0,0.176,0.917,0
0.332,1.05,0,0.008,0.6930000000000001,0
0.328,1.05,0,0.03,0.725,0
0.184,1.05,0,0.198,0.665,0
0.308,1.05,0,0.108,0.64,0
0.518,1.05,0,0.068,0.754,0
0.388,1.05,0,0.002,0.8540000000000001,0
0.457,1.05,0,0.087,0.6769999999999999,0
0.458,1.05,0,0.005,0.6669999999999999,0
0.429,1.05,0,0.102,0.731,0
0.579,1.05,0,0.036,0.628,0
0.461,1.05,0,0.126,0.8140000000000001,0
0.493,1.05,0,0.04,0.747,0
0.245,1.05,0,0.052,0.8170000000000001,0
0.642,1.05,0,0.079,0.331,0
0.438,1.05,0,0.002,0.505,0
0.263,1.05,0,0.001,0.395,0
0.483,1.05,0,0.045,0.5289999999999999,0
0.294,1.05,0,0.983,3.283,0
0.24,1.05,0,0.043,0.422,0
0.287,1.05,0,0.053,0.5730000000000001,0
0.368,1.05,0,0.094,0.39,0
0.905,1.05,0,0.001,0.457,0
0.372,1.05,0,0.108,0.766,0
0.258,1.05,0,0.073,0.553,0
0.251,1.05,0,0.01,0.318,0
0.226,1.05,0,0.081,0.346,0
0.284,1.05,0,0.049,0.361,0
0.206,1.05,0,0.04,0.497,0
0.162,1.05,0,0.022,0.414,0
0.22,1.05,0,0.052,0.424,0
0.154,1.05,0,0.02,0.416,0
0.147,1.05,0,0.008,0.295,0
0.137,1.05,0,0.075,0.214,0
0.189,1.05,0,0.033,0.4029999999999999,0
0.252,1.05,0,0.026,0.2489999999999999,0
0.188,1.05,0,0.014,0.395,0
0.157,1.05,0,0.089,0.346,0
0.214,1.05,0,0.028,0.333,0
0.229,1.05,0,0.034,0.307,0
0.196,1.05,0,0.031,0.306,0
0.192,1.05,0,0.022,0.277,0
0.248,1.05,0,0.005,0.259,0
0.298,1.05,0,0.051,0.331,0
0.194,1.05,0,0.096,0.3939999999999999,0
0.238,1.05,0,0.052,0.348,0
0.208,1.05,0,0.016,0.351,0
0.192,1.05,0,0.022,0.429,0
0.231,1.05,0,0.004,0.7010000000000001,0
0.13,1.05,0,0.044,0.3409999999999999,0
0.212,1.05,0,0.084,0.415,0
0.239,1.05,0,0.086,0.285,0
0.204,1.05,0,0.045,0.499,0
0.185,1.05,0,0.081,0.478,0
0.181,1.05,0,0.028,0.349,0
0.143,1.05,0,0.096,0.413,0
0.227,1.05,0,0.069,0.305,0
0.184,1.05,0,0.039,0.325,0
0.212,1.05,0,0.033,0.776,0
0.172,1.05,0,0.012,0.286,0
0.263,1.05,0,0.01,0.3869999999999999,0
0.203,1.05,0,0.017,0.2489999999999999,0
0.186,1.05,0,0.036,0.383,0
0.214,1.05,0,0.048,0.353,0
0.179,1.05,0,0.005,0.447,0
0.188,1.05,0,0.039,0.388,0
0.192,1.05,0,0.052,0.597,0
0.203,1.05,0,0.033,0.402,0
0.148,1.05,0,0.017,0.2799999999999999,0
0.263,1.05,0,0.01,0.364,0
0.171,1.05,0,0.068,0.3269999999999999,0
0.129,1.05,0,0.115,0.392,0
0.162,1.05,0,0.066,0.261,0
0.2,1.05,0,0.101,0.361,0
0.198,1.05,0,0.079,0.409,0
0.17,1.05,0,0.03,0.295,0
0.209,1.05,0,0.058,0.311,0
0.167,1.05,0,0.006,0.521,0
0.261,1.05,0,0.129,0.356,0
0.165,1.05,0,0.033,0.473,0
0.186,1.05,0,0.021,0.314,0
0.197,1.05,0,0.051,0.391,0
0.139,1.05,0,0.041,0.671,0
0.157,1.05,0,0.105,0.428,0
0.225,1.05,0,0.118,0.34,0
0.146,1.05,0,0.049,0.424,0
0.243,1.05,0,0.064,0.31,0
0.222,1.05,0,0.021,0.342,0
0.247,1.05,0,0.021,0.449,0
0.158,1.05,0,0.089,0.438,0
0.181,1.05,0,0.045,0.419,0
0.18,1.05,0,0.014,0.392,0
0.214,1.05,0,0.064,0.66,0
0.241,1.05,0,0.005,0.2759999999999999,0
0.167,1.05,0,0.07,0.3959999999999999,0
0.19,1.05,0,0.079,0.495,0
0.358,1.05,0,0.06,0.25,0
0.16,1.05,0,0.012,0.574,0
0.168,1.05,0,0.026,0.299,0
0.162,1.05,0,0.374,0.49,0
0.223,1.05,0,0.122,12.699,0
0.187,1.05,0,0.022,0.282,0
0.144,1.05,0,0.107,0.342,0
0.279,1.05,0,0.055,0.304,0
0.145,1.05,0,0.082,0.413,0
0.245,1.05,0,0.068,0.293,0
0.212,1.05,0,0.026,0.195,0
0.182,1.05,0,0.081,0.331,0
0.17,1.05,0,0.144,0.277,0
0.151,1.05,0,0.02,0.322,0
0.22,1.05,0,0.018,0.2669999999999999,0
0.183,1.05,0,0.016,0.377,0
0.232,1.05,0,0.025,0.391,0
0.232,1.05,0,0.02,0.3,0
0.207,1.05,0,0.049,0.304,0
0.286,1.05,0,0.032,0.4449999999999999,0
0.205,1.05,0,0.017,0.3959999999999999,0
0.196,1.05,0,0.032,0.357,0
0.194,1.05,0,0.013,0.285,0
0.271,1.05,0,0.001,0.2779999999999999,0
0.176,1.05,0,0.117,0.372,0
0.196,1.05,0,0.023,0.256,0
0.165,1.05,0,0.065,0.3339999999999999,0
0.311,1.05,0,7.46,0.353,1
0.243,1.05,0,0.021,0.295,0
0.138,1.05,0,0.071,0.319,0
0.159,1.05,0,0.088,0.351,0
0.257,1.05,0,0.015,0.287,0
0.188,1.05,0,0.021,0.318,0
0.212,1.05,0,0.036,0.302,0
0.153,1.05,0,0.0,0.3869999999999999,0
0.182,1.05,0,0.03,0.317,0
0.166,1.05,0,0.015,0.348,0
0.157,1.05,0,0.049,0.734,0
0.205,1.05,0,0.039,0.305,0
0.224,1.05,0,0.03,0.312,0
0.135,1.05,0,0.046,0.383,0
0.308,1.05,0,0.094,0.837,0
0.219,1.05,0,0.023,0.558,0
0.251,1.05,0,0.044,0.646,0
0.245,1.05,0,0.184,0.429,0
0.411,1.05,0,0.141,0.651,0
0.261,1.05,0,0.165,0.6489999999999999,0
0.274,1.05,0,0.077,0.584,0
0.18,1.05,0,0.166,0.504,0
0.353,1.05,0,0.083,0.4009999999999999,0
0.314,1.05,0,0.113,0.838,0
0.294,1.05,0,0.126,0.437,0
0.226,1.05,0,0.036,0.444,0
0.212,1.05,0,0.033,0.61,0
0.179,1.05,0,0.05,0.54,0
0.325,1.05,0,0.006,0.5509999999999999,0
0.376,1.05,0,0.018,1.072,0
0.335,1.05,0,0.143,0.464,0
0.213,1.05,0,0.052,0.388,0
0.286,1.05,0,0.071,0.428,0
0.244,1.05,0,0.004,0.442,0
0.299,1.05,0,0.05,0.412,0
0.21,1.05,0,0.093,0.643,0
0.332,1.05,0,0.029,0.351,0
0.23,1.05,0,0.041,0.325,0
0.324,1.05,0,0.012,0.31,0
0.234,1.05,0,0.035,0.388,0
0.245,1.05,0,0.041,0.4519999999999999,0
0.204,1.05,0,0.009,0.268,0
0.307,1.05,0,0.058,0.349,0
0.278,1.05,0,0.038,0.2759999999999999,0
0.19,1.05,0,0.075,0.335,0
0.281,1.05,0,0.098,0.8180000000000001,0
0.192,1.05,0,0.042,0.447,0
0.247,1.05,0,0.031,0.4659999999999999,0
0.305,1.05,0,0.003,0.345,0
0.269,1.05,0,0.045,0.246,0
0.299,1.05,0,0.004,0.353,0
0.152,1.05,0,0.038,0.424,0
0.212,1.05,0,0.023,0.3409999999999999,0
0.288,1.05,0,0.02,0.352,0
0.386,1.05,0,0.127,0.416,0
0.186,1.05,0,0.001,0.7290000000000001,0
0.159,1.05,0,0.082,0.782,0
0.276,1.05,0,0.098,0.73,0
0.211,1.05,0,0.011,1.073,0
0.156,1.05,0,0.09,0.782,0
0.239,1.05,0,0.323,0.312,0
0.345,1.05,0,0.162,0.485,0
0.263,1.05,0,0.01,0.756,0
0.36,1.05,0,0.039,0.75,0
0.406,1.05,0,0.004,0.725,0
0.37,1.05,0,0.038,0.865,0
0.237,1.05,0,0.046,0.601,0
0.647,1.05,0,0.173,0.723,0
0.294,1.05,0,0.18,0.351,0
0.474,1.05,0,0.208,0.784,0
0.523,1.05,0,0.142,0.7739999999999999,0
0.393,1.05,0,0.028,0.301,0
0.382,1.05,0,0.009,0.262,0
0.49,1.05,0,0.054,0.362,0
0.385,1.05,0,0.076,0.594,0
0.349,1.05,0,0.014,0.373,0
0.425,1.05,0,0.049,0.708,0
0.176,1.05,0,0.08,0.762,0
0.528,1.05,0,0.015,0.857,0
0.5,1.05,0,0.112,0.6859999999999999,0
0.486,1.05,0,0.021,0.767,0
0.585,1.05,0,0.02,0.421,0
0.565,1.05,0,0.047,0.6629999999999999,0
0.518,1.05,0,0.016,0.277,0
0.36,1.05,0,0.209,0.868,0
0.193,1.05,0,0.14,0.3269999999999999,0
0.281,1.05,0,0.128,0.744,0
0.407,1.05,0,0.096,0.803,0
0.172,1.05,0,0.174,0.823,0
0.28,1.05,0,0.13,0.419,0
0.226,1.05,0,0.139,0.491,0
0.344,1.05,0,0.193,0.787,0
0.235,1.05,0,0.009,0.309,0
0.155,1.05,0,0.053,0.909,0
0.424,1.05,0,0.068,0.379,0
0.403,1.05,0,0.051,0.314,0
0.412,1.05,0,0.076,0.372,0
0.356,1.05,0,0.108,0.433,0
0.337,1.05,0,0.057,0.312,0
0.535,1.05,0,0.037,0.322,0
0.486,1.05,0,0.012,0.239,0
0.555,1.05,0,0.016,0.36,0
0.457,1.05,0,0.144,0.192,0
0.191,1.05,0,0.208,0.3429999999999999,0
0.452,1.05,0,0.099,0.3379999999999999,0
0.481,1.05,0,0.064,0.311,0
0.553,1.05,0,0.098,0.7010000000000001,0
0.38,1.05,0,0.045,0.78,0
0.48,1.05,0,0.058,0.7290000000000001,0
0.505,1.05,0,0.018,0.62,0
0.414,1.05,0,0.05,0.383,0
0.371,1.05,0,0.055,0.4659999999999999,0
0.341,1.05,0,0.176,0.382,0
0.433,1.05,0,0.057,0.648,0
0.525,1.05,0,0.032,0.787,0
0.375,1.05,0,0.023,0.8140000000000001,0
0.578,1.05,0,0.043,0.303,0
0.452,1.05,0,0.016,0.381,0
0.416,1.05,0,0.005,0.555,0
0.383,129.8375,0,0.011,0.354,0
0.204,129.3775,0,0.009,0.321,0
0.198,129.585,0,0.044,0.335,0
0.214,113.5775,0,0.147,0.386,0
0.26,129.6,0,0.022,0.273,0
0.308,129.615,0,0.047,0.353,0
0.238,113.565,0,0.052,0.448,0
0.384,129.79250000000002,0,0.141,0.7,0
0.382,129.2175,0,0.098,0.718,0
0.205,113.55,0,0.009,0.408,0
0.365,129.7975,0,0.083,0.349,0
0.352,129.775,0,0.003,0.337,0
0.302,113.1575,0,0.041,0.312,0
0.221,129.79,0,0.092,0.5730000000000001,0
0.498,129.0125,0,0.013,0.21,0
0.408,113.5075,0,0.192,0.865,0
0.323,129.445,0,0.141,0.196,0
0.33,129.52,0,0.061,0.308,0
0.335,129.64499999999998,0,0.074,0.514,0
0.45,129.3525,0,0.012,0.488,0
0.173,112.9375,0,0.007,0.492,0
0.439,129.8125,0,0.041,0.438,0
0.316,129.425,0,0.139,0.3289999999999999,0
0.319,129.79,0,0.002,0.487,0
0.384,129.79250000000002,0,0.011,0.366,0
0.335,129.4625,0,0.02,0.299,0
0.223,113.0475,0,0.142,0.554,0
0.28,113.5625,0,0.007,0.4029999999999999,0
0.277,123.8725,0,0.034,0.4679999999999999,0
0.214,113.5675,0,0.009,0.3939999999999999,0
0.318,129.325,0,0.056,0.2599999999999999,0
0.332,129.37,0,0.021,0.25,0
0.351,129.835,0,0.092,0.408,0
0.301,129.68,0,0.037,0.33,0
0.179,129.3075,0,0.018,0.517,0
0.235,129.55,0,0.027,0.389,0
0.326,129.5875,0,0.083,0.331,0
0.321,129.74,0,0.045,0.395,0
0.291,129.805,0,0.039,0.4589999999999999,0
0.191,129.79,0,0.015,0.25,0
0.306,128.7875,0,0.061,0.295,0
0.29,128.2625,0,0.01,0.5289999999999999,0
0.519,129.2175,0,0.059,0.748,0
0.283,129.7525,0,0.039,0.539,0
0.227,129.3175,0,0.037,0.212,0
0.191,129.79000000000002,0,0.045,0.332,0
0.195,129.7925,0,0.034,0.273,0
0.229,129.805,0,0.023,0.509,0
0.169,129.6775,0,0.043,0.2339999999999999,0
0.158,129.8,0,0.04,0.2709999999999999,0
0.258,129.8125,0,0.026,0.282,0
0.221,129.7875,0,0.05,0.333,0
0.218,129.79500000000002,0,0.02,0.369,0
0.174,129.8325,0,0.041,0.313,0
0.256,129.5525,0,0.01,0.306,0
0.16,129.8075,0,0.09,0.315,0
0.143,113.5825,0,0.062,0.467,0
0.143,129.5825,0,0.063,0.439,0
0.115,129.6825,0,0.032,0.342,0
0.227,129.51,0,0.064,0.323,0
0.197,129.8,0,0.034,0.345,0
0.184,129.51,0,0.023,0.356,0
0.199,113.59,0,0.01,0.369,0
0.155,129.5575,0,0.007,0.443,0
0.212,129.6725,0,0.007,0.35,0
0.199,129.63,0,0.133,0.3339999999999999,0
0.191,129.155,0,0.008,0.263,0
0.181,129.73250000000002,0,0.008,0.369,0
0.155,129.8775,0,0.026,0.3359999999999999,0
0.163,126.355,0,0.104,0.333,0
0.149,129.6,0,0.05,0.377,0
0.204,129.39249999999998,0,0.04,0.2779999999999999,0
0.162,129.7975,0,0.014,0.2759999999999999,0
0.172,129.4075,0,0.01,0.264,0
0.193,129.8175,0,0.044,0.322,0
0.146,113.49,0,0.023,0.2709999999999999,0
0.315,113.51,0,0.001,0.259,0
0.169,129.6825,0,0.045,0.346,0
0.162,129.6275,0,0.026,0.292,0
0.197,129.79250000000002,0,0.036,0.27,0
0.151,129.82,0,0.018,0.443,0
0.167,129.7925,0,0.007,0.317,0
0.412,1.05,0,0.095,0.479,0
0.222,1.05,0,0.074,0.255,0
0.543,1.05,0,0.032,0.349,0
0.415,1.05,0,0.167,0.737,0
0.184,1.05,0,0.109,0.874,0
0.191,1.05,0,0.083,0.67,0
0.225,1.05,0,0.09,0.262,0
0.173,1.05,0,0.114,0.737,0
0.367,1.05,0,0.089,0.83,0
0.241,1.05,0,0.252,0.6579999999999999,0
0.379,1.05,0,0.061,0.272,0
0.439,1.05,0,0.062,0.597,0
0.454,1.05,0,0.143,0.206,0
0.376,1.05,0,0.051,0.366,0
0.409,1.05,0,0.019,0.229,0
0.278,1.05,0,0.007,0.347,0
0.486,1.05,0,0.02,0.2759999999999999,0
0.549,1.05,0,0.02,0.2329999999999999,0
0.515,1.05,0,0.034,0.453,0
0.813,1.05,0,0.029,0.36,0
0.409,1.05,0,0.423,0.317,0
0.479,1.05,0,0.033,0.791,0
0.351,1.05,0,0.036,0.5760000000000001,0
0.476,1.05,0,0.171,0.514,0
0.339,1.05,0,0.13,0.322,0
0.27,1.05,0,0.012,0.678,0
0.452,1.05,0,0.022,0.444,0
0.342,1.05,0,0.103,0.425,0
0.502,1.05,0,0.077,0.657,0
0.336,1.05,0,0.069,0.619,0
0.426,1.05,0,0.085,0.718,0
0.529,1.05,0,0.179,0.803,0
0.382,1.05,0,0.058,0.82,0
0.295,1.05,0,0.01,4.897,0
0.505,1.05,0,0.035,0.49,0
0.265,1.05,0,0.042,4.569,0
0.249,1.05,0,0.01,0.4449999999999999,0
0.324,1.05,0,0.033,0.566,0
0.241,1.05,0,0.192,0.447,0
0.473,1.05,0,0.044,0.524,0
0.196,1.05,0,0.116,0.412,0
0.192,1.05,0,0.028,0.229,0
0.179,1.05,0,0.057,1.289,0
0.158,1.05,0,0.074,0.5559999999999999,0
0.183,1.05,0,0.032,0.285,0
0.202,1.05,0,0.04,0.397,0
0.186,1.05,0,0.004,0.316,0
0.274,1.05,0,0.003,0.39,0
0.193,1.05,0,0.005,0.335,0
0.159,1.05,0,0.008,0.359,0
0.856,1.05,0,0.016,0.448,0
0.19,1.05,0,0.031,0.3429999999999999,0
0.166,1.05,0,0.032,0.5599999999999999,0
0.165,1.05,0,0.045,0.339,0
0.192,1.05,0,0.101,0.464,0
0.208,1.05,0,0.049,0.321,0
0.152,1.05,0,0.067,0.31,0
0.233,1.05,0,0.014,0.507,0
0.19,1.05,0,0.003,0.71,0
0.215,1.05,0,0.018,0.316,0
0.242,1.05,0,0.014,0.362,0
0.189,1.05,0,0.041,0.342,0
0.239,1.05,0,0.056,0.304,0
0.205,1.05,0,0.062,0.471,0
0.196,1.05,0,0.029,0.429,0
0.171,1.05,0,0.045,0.3359999999999999,0
0.229,1.05,0,0.088,0.307,0
0.165,1.05,0,0.006,0.379,0
0.337,1.05,0,0.052,0.49,0
0.197,1.05,0,0.066,0.407,0
0.227,1.05,0,0.014,0.488,0
0.264,1.05,0,0.063,0.291,0
0.192,1.05,0,0.051,0.4679999999999999,0
0.241,1.05,0,0.042,0.284,0
0.203,1.05,0,0.036,0.465,0
0.227,1.05,0,0.052,0.53,0
0.171,1.05,0,0.009,0.412,0
0.206,1.05,0,0.08,0.368,0
0.191,1.05,0,0.059,0.425,0
0.201,1.05,0,0.024,0.383,0
0.265,1.05,0,0.054,0.314,0
0.189,1.05,0,0.132,0.381,0
0.251,1.05,0,0.011,0.413,0
0.251,1.05,0,0.052,0.367,0
0.193,1.05,0,0.021,0.285,0
0.241,1.05,0,0.055,0.326,0
0.242,1.05,0,0.043,0.433,0
0.247,1.05,0,0.0,0.361,0
0.211,1.05,0,0.02,0.288,0
0.236,1.05,0,0.025,0.354,0
0.167,1.05,0,0.025,0.391,0
0.181,1.05,0,0.001,0.4979999999999999,0
0.238,1.05,0,0.095,0.481,0
0.22,1.05,0,0.011,0.488,0
0.309,1.05,0,0.067,0.335,0
0.199,1.05,0,0.111,0.294,0
0.182,1.05,0,0.082,0.423,0
0.23,1.05,0,0.023,0.332,0
0.284,1.05,0,0.037,0.4659999999999999,0
0.17,1.05,0,0.137,0.641,0
0.171,1.05,0,0.008,0.382,0
0.17,1.05,0,0.013,0.306,0
0.226,1.05,0,0.025,0.714,0
0.179,1.05,0,0.017,0.65,0
0.329,1.05,0,0.083,0.393,0
0.192,1.05,0,0.046,0.5,0
0.146,1.05,0,0.096,0.437,0
0.18,1.05,0,0.028,0.427,0
0.18,1.05,0,0.033,0.3,0
0.157,1.05,0,0.084,0.4889999999999999,0
0.395,1.05,0,0.048,0.435,0
0.252,1.05,0,0.042,0.526,0
0.209,1.05,0,0.021,0.48,0
0.241,1.05,0,0.03,0.332,0
0.186,1.05,0,0.13,0.2599999999999999,0
0.519,1.05,0,0.007,0.559,0
0.159,1.05,0,0.058,0.293,0
0.224,1.05,0,0.049,0.313,0
0.208,1.05,0,0.041,0.415,0
0.226,1.05,0,0.016,0.359,0
0.178,1.05,0,0.084,0.359,0
0.187,1.05,0,0.08,0.4679999999999999,0
0.243,1.05,0,0.049,0.349,0
0.174,1.05,0,0.063,0.994,0
0.222,1.05,0,0.045,0.408,0
0.328,1.05,0,0.015,0.456,0
0.167,1.05,0,0.023,0.44,0
0.165,1.05,0,0.125,0.569,0
0.191,1.05,0,0.069,0.495,0
0.221,1.05,0,0.039,0.38,0
0.212,1.05,0,0.002,0.422,0
0.144,1.05,0,0.06,0.363,0
0.207,1.05,0,0.038,0.6679999999999999,0
0.177,1.05,0,0.051,0.32,0
0.178,1.05,0,0.044,0.4929999999999999,0
0.154,1.05,0,0.06,0.448,0
0.203,1.05,0,0.07,0.34,0
0.208,1.05,0,0.038,0.3,0
0.15,1.05,0,0.03,0.324,0
0.156,1.05,0,0.059,0.434,0
0.165,1.05,0,0.009,0.363,0
0.228,1.05,0,0.1,0.404,0
0.17,1.05,0,0.005,1.607,0
0.231,1.05,0,0.04,2.296,0
0.229,1.05,0,0.098,0.41,0
0.202,1.05,0,0.005,0.296,0
0.194,1.05,0,0.058,0.839,0
0.163,1.05,0,0.016,0.3,0
0.144,1.05,0,0.0,0.318,0
0.253,1.05,0,0.076,0.82,0
0.134,1.05,0,0.021,0.37,0
0.194,1.05,0,0.002,0.629,0
0.203,1.05,0,0.035,0.419,0
0.275,1.05,0,0.093,0.434,0
0.231,1.05,0,0.145,0.507,0
0.368,1.05,0,0.043,0.596,0
0.371,1.05,0,0.105,0.644,0
0.227,1.05,0,0.001,0.566,0
0.253,1.05,0,0.126,0.474,0
0.285,1.05,0,0.168,0.678,0
0.213,1.05,0,0.007,0.635,0
0.466,1.05,0,0.103,0.631,0
0.276,1.05,0,0.104,0.6,0
0.223,1.05,0,0.053,0.628,0
0.224,1.05,0,0.055,0.562,0
0.394,1.05,0,0.134,0.976,0
0.316,1.05,0,0.015,0.6539999999999999,0
0.283,1.05,0,0.091,0.544,0
0.264,1.05,0,0.008,0.544,0
0.296,1.05,0,0.002,0.426,0
0.24,1.05,0,0.059,0.346,0
0.263,1.05,0,0.052,0.4929999999999999,0
0.186,1.05,0,0.001,0.423,0
0.253,1.05,0,0.057,0.378,0
0.18,1.05,0,0.048,0.39,0
0.188,1.05,0,0.1,0.422,0
0.225,1.05,0,0.01,0.414,0
0.256,1.05,0,0.056,0.377,0
0.191,1.05,0,0.037,0.348,0
0.287,1.05,0,0.025,0.275,0
0.315,1.05,0,0.003,0.279,0
0.249,1.05,0,0.032,0.419,0
0.317,1.05,0,0.02,0.328,0
0.294,1.05,0,0.003,0.316,0
0.185,1.05,0,0.009,0.417,0
0.161,1.05,0,0.027,0.4049999999999999,0
0.319,1.05,0,0.016,0.38,0
0.218,1.05,0,0.022,0.364,0
0.229,1.05,0,0.064,0.315,0
0.256,1.05,0,0.016,0.32,0
0.199,1.05,0,0.061,0.246,0
0.241,1.05,0,0.105,0.2799999999999999,0
0.279,1.05,0,0.021,0.213,0
0.415,1.05,0,0.025,0.239,0
0.507,1.05,0,0.041,0.335,0
0.491,1.05,0,0.056,0.8400000000000001,0
0.326,1.05,0,0.029,0.66,0
0.516,1.05,0,0.011,0.8350000000000001,0
0.333,1.05,0,0.088,0.8400000000000001,0
0.508,1.05,0,0.072,0.828,0
0.4,1.05,0,0.122,0.848,0
0.548,1.05,0,0.043,0.8490000000000001,0
0.367,1.05,0,0.047,0.478,0
0.409,1.05,0,0.023,0.7060000000000001,0
0.441,1.05,0,0.027,0.763,0
0.411,1.05,0,0.057,0.874,0
0.489,1.05,0,0.042,0.684,0
0.337,1.05,0,0.035,0.8310000000000001,0
0.24,1.05,0,0.044,0.316,0
0.28,1.05,0,0.016,0.746,0
0.325,1.05,0,0.068,0.815,0
0.262,1.05,0,0.07,0.913,0
0.301,1.05,0,0.021,0.669,0
0.397,1.05,0,0.035,0.305,0
0.245,1.05,0,0.152,0.501,0
0.33,1.05,0,0.121,0.33,0
0.369,1.05,0,0.052,0.49,0
0.372,1.05,0,0.08,0.348,0
0.371,1.05,0,0.01,0.399,0
0.211,1.05,0,0.028,0.376,0
0.368,1.05,0,0.147,0.472,0
0.369,1.05,0,0.071,0.357,0
0.399,1.05,0,0.01,0.609,0
0.408,1.05,0,0.013,0.7969999999999999,0
0.316,1.05,0,0.026,0.855,0
0.349,1.05,0,0.088,0.877,0
0.262,1.05,0,0.068,0.675,0
0.194,1.05,0,0.049,0.348,0
0.272,1.05,0,0.016,0.8720000000000001,0
0.295,1.05,0,0.047,0.695,0
0.401,1.05,0,0.01,0.721,0
0.304,1.05,0,0.135,0.664,0
0.33,1.05,0,0.028,0.731,0
0.286,1.05,0,0.037,0.211,0
0.422,1.05,0,0.012,0.311,0
0.435,1.05,0,0.099,0.525,0
0.266,1.05,0,0.043,0.8140000000000001,0
0.235,1.05,0,0.204,0.8180000000000001,0
0.25,1.05,0,0.079,0.761,0
0.35,1.05,0,0.013,0.919,0
0.345,1.05,0,0.062,0.295,0
0.402,1.05,0,0.033,0.769,0
0.445,1.05,0,0.109,0.3939999999999999,0
0.565,1.05,0,0.043,0.769,0
0.536,1.05,0,0.129,0.7929999999999999,0
0.478,1.05,0,0.218,0.7240000000000001,0
0.454,1.05,0,0.096,0.67,0
0.546,1.05,0,0.119,0.794,0
0.429,1.05,0,0.022,0.2799999999999999,0
0.447,1.05,0,0.11,0.8,0
0.49,1.05,0,0.112,0.365,0
0.234,1.05,0,0.108,0.5289999999999999,0
0.48,1.05,0,0.027,0.331,0
0.39,1.05,0,0.024,0.296,0
0.517,1.05,0,0.007,0.3269999999999999,0
0.419,1.05,0,0.05,0.374,0
0.559,1.05,0,0.033,0.228,0
0.214,0.0,0,0.223,0.457,0
0.236,0.0,0,0.055,0.347,0
0.316,0.0,0,0.003,0.424,0
0.386,0.0,0,0.037,0.333,0
0.227,0.0,0,0.015,0.3849999999999999,0
0.263,129.7,0,0.017,0.264,0
0.217,129.7975,0,0.021,0.32,0
0.238,128.1375,0,0.015,0.241,0
0.221,129.8175,0,0.013,0.317,0
0.384,129.425,0,0.031,0.525,0
0.318,129.76999999999998,0,0.013,0.424,0
0.244,129.4075,0,0.013,0.536,0
0.4,129.84,0,0.029,0.377,0
0.292,129.425,0,0.027,0.555,0
0.207,129.5875,0,0.07,0.272,0
0.371,127.605,0,0.073,0.444,0
0.441,129.3125,0,0.095,0.443,0
0.228,129.2575,0,0.016,0.515,0
0.276,129.7775,0,0.019,0.388,0
0.217,129.8175,0,0.021,0.607,0
0.28,129.35,0,0.002,0.296,0
0.257,129.83,0,0.04,0.348,0
0.343,129.8425,0,0.027,0.462,0
0.246,129.76,0,0.06,0.55,0
0.292,129.515,0,0.006,0.407,0
0.248,129.7775,0,0.082,0.605,0
0.326,113.39,0,0.043,0.63,0
0.332,129.405,0,0.028,0.513,0
0.273,129.58249999999998,0,0.019,0.2259999999999999,0
0.322,129.8325,0,0.0,0.356,0
0.281,129.79500000000002,0,0.0,0.42,0
0.392,129.66250000000002,0,0.029,0.258,0
0.389,129.6175,0,0.083,0.379,0
0.268,129.405,0,0.014,0.413,0
0.403,129.8075,0,0.001,0.429,0
0.268,129.8375,0,0.001,0.373,0
0.161,129.8,0,0.058,0.422,0
0.256,129.8,0,0.057,0.383,0
0.268,129.8075,0,0.033,0.3869999999999999,0
0.295,113.5425,0,0.068,0.4589999999999999,0
0.302,129.82,0,0.057,0.402,0
0.234,129.73250000000002,0,0.091,0.514,0
0.241,113.59,0,0.022,0.281,0
0.275,129.8225,0,0.014,0.203,0
0.209,129.68,0,0.018,0.2329999999999999,0
